"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.248956175E2,-7.251590552E0,-1.168483252E1,9.469599663E0,1.669713132E1
1.249056425E2,-6.847826863E0,-1.236962333E1,8.825866828E0,1.666722050E1
1.249156675E2,-6.113934056E0,-1.305587595E1,8.365171723E0,1.666769883E1
1.249256925E2,-5.303283679E0,-1.407287515E1,8.928503004E0,1.748967692E1
1.249357175E2,-4.661531296E0,-1.551086920E1,9.567331195E0,1.881092139E1
1.249457425E2,-3.463403772E0,-1.619656750E1,1.008033198E1,1.938909635E1
1.249557675E2,-1.772913793E0,-1.600455897E1,1.056690803E1,1.926002795E1
1.249657925E2,2.462538792E-1,-1.491805275E1,9.725353952E0,1.780986941E1
1.249758175E2,2.305182910E0,-1.350609869E1,7.820533991E0,1.577622648E1
1.249858425E2,4.377755395E0,-1.205916425E1,7.144926814E0,1.468462338E1
1.249958675E2,5.898493395E0,-1.026614012E1,4.886251780E0,1.280864215E1
1.250058925E2,6.175150895E0,-7.465048422E0,-5.895624751E-1,9.706030107E0
1.250159175E2,5.246853370E0,-5.227599658E0,-3.188911203E0,8.063896275E0
1.250259425E2,3.198935085E0,-5.417375135E0,-1.079157443E0,6.383237409E0
1.250359675E2,1.887063137E0,-5.206328657E0,-5.615873489E-1,5.566169753E0
1.250459925E2,1.012392765E0,-5.183885874E0,-1.245431791E0,5.426666768E0
1.250560181E2,-5.328669950E-1,-5.526922136E0,-2.671757431E0,6.161907440E0
1.250660431E2,-2.770362537E0,-4.546237652E0,-4.008705163E0,6.664300598E0
1.250760681E2,-5.054916762E0,-2.478441757E0,-4.908855654E0,7.469385574E0
1.250860931E2,-6.364411232E0,2.412941247E-1,-5.438254373E0,8.374876943E0
1.250961181E2,-6.652177273E0,3.255661263E0,-5.423121779E0,9.179381382E0
1.251061421E2,-6.615104172E0,6.035878989E0,-4.407076258E0,9.980669292E0
1.251161671E2,-6.227627901E0,8.005241686E0,-3.581751709E0,1.075621630E1
1.251261931E2,-5.346630843E0,9.255400366E0,-3.097508698E0,1.112849754E1
1.251362171E2,-3.613144825E0,9.774854726E0,-1.828935381E0,1.058052953E1
1.251462431E2,-1.467858705E0,9.805138625E0,-7.439734071E-1,9.942275849E0
1.251562681E2,6.676836151E-1,9.958782402E0,-1.023104864E-1,9.981663979E0
1.251662921E2,2.943994144E0,1.012655656E1,1.034473021E0,1.059643259E1
1.251763181E2,4.490157591E0,1.010162988E1,2.736336712E0,1.138823867E1
1.251863421E2,5.742939917E0,9.918248334E0,5.596356068E0,1.275430163E1
1.251963671E2,7.732141047E0,9.453382410E0,1.232863318E1,1.735360597E1
1.252063921E2,8.146198175E0,9.130277553E0,5.292019603E0,1.333146595E1
1.252164171E2,7.821421598E0,9.517178457E0,-2.377813514E0,1.254612764E1
1.252264421E2,7.191321546E0,9.660524118E0,-5.625937132E0,1.329255432E1
1.252364671E2,5.829086360E0,9.242877969E0,-5.762056804E0,1.235355575E1
1.252464921E2,4.079505589E0,8.569927767E0,-4.296768242E0,1.041864891E1
1.252565171E2,3.032632670E0,8.588966301E0,-4.026967480E0,9.959099865E0
1.252665421E2,3.241650165E0,9.252791339E0,-4.729406945E0,1.088529896E1
1.252765671E2,3.554052864E0,8.929118716E0,-4.115023916E0,1.045437108E1
1.252865921E2,3.302892732E0,8.169874721E0,-2.422388886E0,9.139142261E0
1.252966171E2,2.954921713E0,7.762248361E0,-1.273408671E0,8.402715727E0
1.253066421E2,2.481863548E0,7.697016823E0,-1.143385014E0,8.167682898E0
1.253166671E2,1.709168325E0,7.890447394E0,-1.898643840E0,8.293688255E0
1.253266921E2,2.594841548E-1,8.194157622E0,-2.979067205E0,8.722751434E0
1.253367171E2,-1.055963877E0,8.991751167E0,-3.479745570E0,9.699241104E0
1.253467421E2,-1.782314946E0,9.912624482E0,-3.842287851E0,1.077960791E1
1.253567671E2,-2.195394127E0,1.013859247E1,-4.535207756E0,1.132161305E1
1.253667921E2,-2.564485582E0,9.749091309E0,-4.938580559E0,1.122545970E1
1.253768171E2,-2.657573255E0,9.120806817E0,-5.105565344E0,1.078511057E1
1.253868421E2,-2.679067327E0,8.635698418E0,-5.150130483E0,1.040560104E1
1.253968671E2,-2.827901770E0,8.451543285E0,-4.958099735E0,1.019844916E1
1.254068921E2,-2.919006652E0,8.322759529E0,-5.057661445E0,1.016704801E1
1.254169171E2,-2.451909724E0,8.125399044E0,-5.389257045E0,1.005375862E1
1.254269421E2,-1.859220450E0,8.131235735E0,-4.929282317E0,9.688731569E0
1.254369671E2,-1.648016974E0,8.324743490E0,-4.086057102E0,9.418767263E0
1.254469921E2,-1.760031353E0,8.845194799E0,-3.775496276E0,9.776991027E0
1.254570171E2,-2.064848313E0,9.781491315E0,-3.943736165E0,1.074682399E1
1.254670421E2,-2.638561618E0,1.089892463E1,-3.636391600E0,1.178863476E1
1.254770671E2,-2.944003499E0,1.194276489E1,-3.003590720E0,1.266168816E1
1.254870921E2,-3.062486799E0,1.291683618E1,-2.458678460E0,1.350068820E1
1.254971171E2,-3.545545750E0,1.365151894E1,-2.507330511E0,1.432555655E1
1.255071421E2,-4.342311328E0,1.413849026E1,-2.271852319E0,1.496375246E1
1.255171671E2,-4.925069983E0,1.456749463E1,-2.315700297E0,1.555090615E1
1.255271921E2,-5.085311759E0,1.491830301E1,-2.551924886E0,1.596647992E1
1.255372171E2,-4.291347581E0,1.445674837E1,-2.677008815E0,1.531599209E1
1.255472421E2,-2.796608349E0,1.341607613E1,-2.667265015E0,1.396160519E1
1.255572671E2,2.615357052E-1,1.059688788E1,5.306752832E0,1.185428442E1
1.255672921E2,5.069690337E0,8.414903462E-2,3.837052137E1,3.870407926E1
1.255773171E2,6.941504520E0,-4.890972530E0,2.327131486E1,2.477216569E1
1.255873421E2,5.612621852E0,-6.196832371E-1,-5.642806349E0,7.982906417E0
1.255973671E2,3.458939130E0,-1.119455752E1,7.323158133E0,1.381705551E1
1.256073921E2,-6.814575355E-1,-4.049578078E1,1.706987723E1,4.395171616E1
1.256174171E2,2.747491153E0,-4.595870338E1,-4.728473144E0,4.628292971E1
1.256274421E2,5.450331797E0,-4.464673788E1,2.182397228E0,4.503110234E1
1.256374671E2,-5.878314800E-1,-4.226118148E1,1.392277712E1,4.449940145E1
1.256474921E2,-5.868358015E0,-2.606035019E1,1.087465401E1,2.884159458E1
1.256575171E2,-9.809128765E0,-1.579643786E1,3.677154880E0,1.895436425E1
1.256675421E2,-6.586945735E0,-1.491488473E1,-5.560362947E-1,1.631412936E1
1.256775671E2,-2.645072200E0,-1.321859110E1,1.735847123E0,1.359193594E1
1.256875921E2,-1.151639382E0,-9.591715254E0,7.691939101E0,1.234881379E1
1.256976171E2,1.030711178E-1,-6.222839032E0,8.235373476E0,1.032258328E1
1.257076421E2,1.218937545E0,-4.390011744E0,5.649264014E0,7.257561281E0
1.257176671E2,1.907966786E0,-4.672024709E0,2.757522928E0,5.750833404E0
1.257276921E2,1.648572752E0,-4.153324056E0,2.648395173E0,5.194409478E0
1.257377171E2,1.715836489E0,-4.010668951E0,4.397400870E0,6.194085462E0
1.257477421E2,2.743452188E0,-4.383418424E0,4.696310534E0,6.985429094E0
1.257577671E2,3.108454978E0,-4.568952330E0,4.841358320E0,7.346874718E0
1.257677921E2,2.564858634E0,-4.840147362E0,5.529034735E0,7.783042554E0
1.257778171E2,1.724713732E0,-5.374971712E0,4.268617700E0,7.077150234E0
1.257878421E2,9.356695484E-1,-5.663269849E0,3.018119881E0,6.485148457E0
1.257978671E2,1.658831509E-1,-5.166948245E0,2.301150670E0,5.658636389E0
1.258078921E2,-5.257844454E-1,-4.303666495E0,1.254145896E0,4.513410741E0
1.258179171E2,-9.653629520E-1,-3.499338128E0,-9.692520082E-2,3.631347884E0
1.258279421E2,-1.376341009E0,-2.550992839E0,-9.172246528E-1,3.040259874E0
1.258379671E2,-1.708849067E0,-1.671372215E0,-1.158266762E0,2.656168690E0
1.258479921E2,-1.792018400E0,-8.130418879E-1,-1.332268791E0,2.376406360E0
1.258580171E2,-2.030821611E0,5.408323646E-2,-1.394098126E0,2.463873170E0
1.258680421E2,-2.200039448E0,6.473323810E-1,-9.878253964E-1,2.497000560E0
1.258780671E2,-2.391537807E0,1.486050562E0,-2.702726331E-1,2.828576789E0
1.258880921E2,-2.749456109E0,2.645872099E0,8.762666613E-2,3.816782218E0
1.258981171E2,-3.073733334E0,3.841504909E0,1.838455233E-1,4.923291150E0
1.259081421E2,-3.069235656E0,4.909348574E0,4.751476675E-2,5.790005923E0
1.259181671E2,-2.833600466E0,5.726060175E0,-3.054000735E-1,6.396118036E0
1.259281921E2,-2.801338454E0,6.252428867E0,-4.638153251E-1,6.866985403E0
1.259382171E2,-2.881373095E0,6.634155570E0,-4.583037396E-1,7.247370099E0
1.259482421E2,-2.913515532E0,7.057604495E0,-6.272980660E-2,7.635593559E0
1.259582671E2,-2.762276422E0,7.528538659E0,6.254031296E-1,8.043643108E0
1.259682921E2,-2.635464056E0,7.815941003E0,1.017434235E0,8.310822882E0
1.259783171E2,-2.509065380E0,7.831116282E0,9.671832633E-1,8.279929635E0
1.259883421E2,-2.225479221E0,7.990751701E0,4.558388458E-1,8.307385844E0
1.259983671E2,-1.882339464E0,8.358854392E0,-2.528711001E-1,8.571907162E0
1.260083921E2,-1.664242120E0,8.843114945E0,-5.732288629E-1,9.016594429E0
1.260184171E2,-1.707825512E0,9.456322975E0,-5.184527314E-1,9.623279349E0
1.260284421E2,-1.573013277E0,9.571887930E0,-3.354009676E-1,9.706075578E0
1.260384671E2,-5.665703461E-1,6.950356035E0,-2.877099804E-1,6.979342949E0
1.260484921E2,6.540745130E-1,4.394960827E0,1.775114539E-1,4.446909540E0
1.260585165E2,1.720028066E0,2.614833909E0,7.625944501E-1,3.221397712E0
1.260685415E2,2.435945071E0,2.295371282E-1,6.870279586E-1,2.541362449E0
1.260785665E2,2.641666782E0,-2.675012868E0,6.957221836E-1,3.823365872E0
1.260885915E2,2.571173919E0,-5.410695861E0,1.530163127E0,6.182876694E0
1.260986165E2,2.457640872E0,-7.473668972E0,2.162618437E0,8.159206154E0
1.261086415E2,2.242326804E0,-8.682149284E0,2.257645631E0,9.246875660E0
1.261186665E2,1.717353550E0,-9.066562198E0,2.409632308E0,9.537199860E0
1.261286915E2,8.218786387E-1,-8.690030161E0,2.255558760E0,9.015522948E0
1.261387165E2,-1.796388902E-1,-7.364716049E0,1.580426377E0,7.534524547E0
1.261487415E2,-4.387149824E-1,-5.332175356E0,1.009409443E0,5.444581920E0
1.261587665E2,-2.295206098E-1,-3.500378348E0,4.627452115E-1,3.538285096E0
1.261687915E2,-6.132267416E-4,-1.566304767E0,2.865883382E-1,1.592307719E0
1.261788165E2,2.494661933E-1,1.744972873E-1,4.152229895E-1,5.148716499E-1
1.261888415E2,7.136928700E-1,1.472731774E0,3.721917947E-1,1.678339395E0
1.261988665E2,1.328735757E0,2.392504644E0,2.481757128E-1,2.747946209E0
1.262088915E2,1.985993494E0,2.908637785E0,2.814104095E-2,3.522092537E0
1.262189165E2,2.638046186E0,3.271574460E0,-1.580946779E-1,4.205648708E0
1.262289415E2,3.082017669E0,3.471521169E0,-2.014664000E-1,4.646598847E0
1.262389665E2,3.104026589E0,3.420844520E0,-2.353575198E-1,4.625208261E0
1.262489915E2,2.713913809E0,3.161245687E0,-1.284727565E-1,4.168369910E0
1.262590165E2,2.042875354E0,2.632162718E0,-1.652847067E-2,3.331950401E0
1.262690415E2,1.255145478E0,2.019717164E0,6.451042995E-2,2.378825170E0
1.262790665E2,5.187830991E-1,1.507652516E0,1.164243494E-1,1.598657762E0
1.262890915E2,-1.643927139E-1,9.412064230E-1,1.061129308E-1,9.613295217E-1
1.262991165E2,-7.802261442E-1,3.455125576E-1,1.937562615E-2,8.535263197E-1
1.263091415E2,-1.417082069E0,-1.855795151E-1,-2.139560527E-1,1.445108487E0
1.263191665E2,-2.091266618E0,-6.810357320E-1,-6.395386273E-1,2.290461830E0
1.263291915E2,-2.691767187E0,-1.171495503E0,-1.123304067E0,3.143218785E0
1.263392165E2,-3.355999191E0,-1.448673990E0,-1.359651886E0,3.900005148E0
1.263492415E2,-4.032312712E0,-1.512637267E0,-1.066762515E0,4.436845678E0
1.263592665E2,-4.335624745E0,-1.475462424E0,-6.548076077E-1,4.626381339E0
1.263692915E2,-4.207461671E0,-1.056993572E0,-2.378368123E-1,4.344713509E0
1.263793165E2,-3.950639096E0,-2.199213821E-1,4.036420673E-1,3.977290736E0
1.263893415E2,-3.650089580E0,5.471362478E-1,9.891955452E-1,3.821128085E0
1.263993665E2,-3.193258608E0,1.192126234E0,1.469394915E0,3.711763316E0
1.264093915E2,-2.644981568E0,1.699413123E0,1.684789675E0,3.566854175E0
1.264194165E2,-1.934391962E0,1.946572589E0,1.604567045E0,3.178938897E0
1.264294415E2,-1.231289423E0,2.290392963E0,1.528934480E0,3.016556681E0
1.264394665E2,-7.016718717E-1,2.652174813E0,1.193620198E0,2.991839540E0
1.264494915E2,-3.018891129E-1,2.939443840E0,6.526872611E-1,3.026130828E0
1.264595165E2,-2.764212728E-2,3.240435698E0,1.354647839E-1,3.243383774E0
1.264695415E2,2.645881163E-1,3.571972241E0,-3.137247545E-1,3.595471566E0
1.264795665E2,6.085146166E-1,3.930047541E0,-3.927422726E-1,3.996224494E0
1.264895915E2,9.876377007E-1,4.189339980E0,-7.005145615E-1,4.360816248E0
1.264996165E2,1.346726031E0,4.321992838E0,-1.031480124E0,4.642977961E0
1.265096415E2,1.597749338E0,4.281071100E0,-1.053345787E0,4.689340045E0
1.265196665E2,1.474803151E0,4.154366030E0,-1.374389501E0,4.617656109E0
1.265296915E2,1.039926207E0,4.249807207E0,-2.172562212E0,4.884908840E0
1.265397165E2,6.779416048E-1,4.481180946E0,-3.146334702E0,5.517246555E0
1.265497415E2,5.861486513E-1,4.815757456E0,-4.616080889E0,6.696513487E0
1.265597665E2,9.820661082E-1,5.310109718E0,-4.785234405E0,7.215274588E0
1.265697915E2,1.538030409E0,5.269088577E0,-3.514936745E-1,5.500216339E0
1.265798165E2,1.521980094E0,5.067951375E0,5.079218960E0,7.334781509E0
1.265898415E2,9.727631150E-1,4.487004772E0,6.125109839E0,7.654831836E0
1.265998665E2,7.490552223E-1,3.381064158E0,-3.797746101E-1,3.483806441E0
1.266098915E2,1.598930622E0,3.069214606E0,-7.535268220E0,8.291979533E0
1.266199165E2,8.830321822E-1,2.659677960E0,-7.182230880E0,7.709609141E0
1.266299415E2,3.188725700E-1,1.632436191E0,-2.616002183E0,3.099999202E0
1.266399665E2,1.567653865E0,-4.480581021E-1,3.411093119E0,3.780720959E0
1.266499915E2,2.577249761E0,-2.242015439E0,5.525080848E0,6.495796174E0
1.266600165E2,1.967123506E0,-3.504211782E0,1.932834556E0,4.459251565E0
1.266700415E2,5.696457622E-1,-4.856403206E0,6.272062647E-1,4.929760247E0
1.266800665E2,-4.575172525E-1,-6.841699566E0,2.995447887E0,7.482705595E0
1.266900915E2,-9.395268834E-1,-9.160714064E0,5.257002967E0,1.060365376E1
1.267001165E2,-1.691359022E0,-1.047672526E1,5.622856818E0,1.200995363E1
1.267101415E2,-3.482921485E0,-1.076402586E1,4.537867362E0,1.218963638E1
1.267201665E2,-5.422955718E0,-1.181156975E1,4.780443197E0,1.384825858E1
1.267301915E2,-6.263305857E0,-1.325517829E1,6.499862568E0,1.603673799E1
1.267402165E2,-7.247030894E0,-1.399760277E1,6.766650553E0,1.715342239E1
1.267502415E2,-7.864292214E0,-1.479882568E1,5.850438053E0,1.775049180E1
1.267602665E2,-6.169334670E0,-1.509251028E1,6.650413753E0,1.760887730E1
1.267702915E2,-3.356823064E0,-1.505664112E1,8.877067387E0,1.779811867E1
1.267803165E2,-1.400173383E0,-1.445456268E1,9.711527041E0,1.747022110E1
1.267903415E2,-3.823735513E-1,-1.248634311E1,9.174166169E0,1.549904186E1
1.268003665E2,8.108915743E-1,-1.120078246E1,9.051142505E0,1.442353124E1
1.268103915E2,2.046562170E0,-1.107946209E1,8.526971197E0,1.412983138E1
1.268204165E2,3.201210237E0,-1.114060994E1,7.732451534E0,1.393383448E1
1.268304415E2,4.178912056E0,-9.734455143E0,6.077707046E0,1.221316690E1
1.268404665E2,4.601009690E0,-6.971941032E0,3.858772029E0,9.201487570E0
1.268504915E2,4.172154137E0,-5.393381671E0,3.438591989E0,7.636710735E0
1.268605165E2,3.984860218E0,-6.508389562E0,4.348853485E0,8.783551234E0
1.268705415E2,3.328895300E0,-6.942865752E0,4.646369466E0,8.992979372E0
1.268805665E2,1.742090780E0,-6.161932679E0,3.530624240E0,7.312291170E0
1.268905915E2,-1.332542440E-1,-5.216687585E0,2.892124955E-1,5.226397413E0
1.269006165E2,-2.714813403E0,-4.060969039E0,-2.680955978E0,5.572181467E0
1.269106415E2,-5.587681139E0,-1.661388679E0,-4.621901207E0,7.439379249E0
1.269206665E2,-7.256588752E0,1.212655808E0,-5.004775718E0,8.898111846E0
1.269306915E2,-7.749883254E0,3.397818770E0,-2.382128906E0,8.790927196E0
1.269407165E2,-6.900096878E0,4.702560623E0,1.721138306E0,8.525709965E0
1.269507415E2,-5.477121985E0,5.599738682E0,2.199546381E0,8.135966004E0
1.269607665E2,-4.253149183E0,6.161017590E0,-2.297653158E-1,7.490007198E0
1.269707915E2,-3.507210234E0,7.143693636E0,-2.169120541E0,8.248512976E0
1.269808165E2,-3.002002908E0,8.521223384E0,-3.549758669E0,9.706907645E0
1.269908415E2,-2.327854612E0,9.446645833E0,-3.975635358E0,1.051017132E1
1.270008665E2,-1.175089056E0,1.059317139E1,-3.145770446E0,1.111269481E1
1.270108915E2,4.878470890E-1,1.163353022E1,-1.068728788E0,1.169269863E1
1.270209165E2,2.863588789E0,1.231548630E1,3.847405919E0,1.321642447E1
1.270309415E2,4.839394825E0,1.098054942E1,7.191623847E0,1.398969841E1
1.270409665E2,5.986515040E0,8.998229882E0,2.926661242E0,1.119695715E1
1.270509915E2,6.327707090E0,8.668984278E0,-1.888135078E0,1.089753273E1
1.270610172E2,6.001857550E0,9.306759970E0,-2.123385082E0,1.127594073E1
1.270710412E2,5.242311838E0,1.021802806E1,-1.099162522E0,1.153681452E1
1.270810672E2,4.878232031E0,1.068332142E1,-1.724501332E0,1.187031630E1
1.270910912E2,5.409345739E0,9.896529436E0,-2.591393591E0,1.157227881E1
1.271011172E2,5.977645399E0,7.740989054E0,-2.692959142E0,1.014431787E1
1.271111422E2,5.699363542E0,6.734580329E0,-2.027042117E0,9.052414967E0
1.271211672E2,4.709123538E0,6.846715307E0,-1.303679414E0,8.411476387E0
1.271311922E2,3.502360554E0,7.062350096E0,-1.209906448E0,7.975411709E0
1.271412172E2,2.212110147E0,7.313828900E0,-1.457375524E0,7.778783189E0
1.271512422E2,1.092152149E0,7.464980595E0,-1.920332332E0,7.785011744E0
1.271612672E2,2.618266225E-1,7.536428892E0,-2.675118410E0,8.001410634E0
1.271712922E2,-1.580970168E-1,7.596099728E0,-3.430242165E0,8.336203396E0
1.271813172E2,-5.146763071E-2,7.490537605E0,-3.763435224E0,8.382973650E0
1.271913422E2,2.658451945E-1,7.055081422E0,-3.906366610E0,8.068738912E0
1.272013672E2,8.260471188E-2,6.870265553E0,-4.040459053E0,7.970739091E0
1.272113922E2,-8.123496506E-1,6.851873136E0,-4.035104757E0,7.993131291E0
1.272214172E2,-2.425466714E0,7.336784484E0,-4.030182279E0,8.715139962E0
1.272314422E2,-4.127196650E0,8.380923538E0,-4.069868208E0,1.019006667E1
1.272414672E2,-5.114640808E0,9.320677512E0,-3.955560405E0,1.134376648E1
1.272514922E2,-5.496875634E0,1.021666215E1,-5.079946353E0,1.266497857E1
1.272615172E2,-5.723954008E0,1.141101325E1,-6.440532625E0,1.429878783E1
1.272715422E2,-5.974286174E0,1.222204195E1,-7.029950674E0,1.531308627E1
1.272815672E2,-6.252364547E0,1.265302150E1,-7.331291610E0,1.590405144E1
1.272915922E2,-6.902402435E0,1.330859378E1,-7.733066661E0,1.686896997E1
1.273016172E2,-8.054813211E0,1.391578853E1,-7.514711164E0,1.774824133E1
1.273116422E2,-8.843941741E0,1.421250198E1,-5.925229204E0,1.775721992E1
1.273216672E2,-9.251471622E0,1.436390744E1,-4.607602426E0,1.769580641E1
1.273316922E2,-9.521363894E0,1.454723403E1,-5.752532859E0,1.831311067E1
1.273417172E2,-8.857782685E0,1.438619469E1,-7.378845845E0,1.843557099E1
1.273517422E2,-7.295328895E0,1.294363747E1,-7.289938931E0,1.655000859E1
1.273617672E2,-4.702617341E0,1.051429829E1,-5.054506288E0,1.257827939E1
1.273717922E2,-1.596594367E0,7.917928138E0,-7.313252950E-1,8.110335151E0
1.273818172E2,1.530119857E0,4.529137470E0,9.585475105E0,1.071147450E1
1.273918422E2,5.088303194E0,-7.615427114E0,5.958309008E1,6.028291783E1
1.274018672E2,2.835981160E0,-1.370999461E1,3.479697214E1,3.750781267E1
1.274118922E2,6.127265123E0,-9.894354272E0,5.709461099E-1,1.165193562E1
1.274219172E2,8.489630878E0,-7.485704296E0,-8.506814675E0,1.415893701E1
1.274319422E2,9.453112854E0,-1.573784642E1,-5.616830678E0,1.919869629E1
1.274419672E2,1.009096807E1,-2.451783131E1,9.698566103E-1,2.653096890E1
1.274519922E2,1.144386642E1,-3.006735586E1,-2.449995053E-1,3.217247258E1
1.274620172E2,9.857865307E0,-3.770149231E1,4.472564489E0,3.922478635E1
1.274720422E2,3.250698146E0,-3.553453524E1,1.147181143E1,3.748163138E1
1.274820672E2,-4.330533282E0,-2.008592252E1,1.080669416E1,2.321599536E1
1.274920922E2,-9.041332047E0,-1.477296228E1,3.422285274E0,1.765497483E1
1.275021172E2,-9.710229544E0,-1.294731420E1,3.783668929E0,1.662039871E1
1.275121422E2,-4.975427958E0,-1.373859217E1,6.665331754E0,1.606021312E1
1.275221672E2,-2.298904024E0,-1.111215621E1,4.365976179E0,1.215840135E1
1.275321922E2,-3.105551543E0,-5.649834117E0,2.016371387E0,6.755059549E0
1.275422172E2,-4.573509066E0,-1.445088478E0,5.767425132E0,7.501230468E0
1.275522422E2,-4.609634918E0,1.975615125E0,1.057054383E1,1.169992248E1
1.275622672E2,-3.420686061E0,1.904561514E0,1.206621599E1,1.268550417E1
1.275722922E2,-2.415436254E0,-1.071092378E0,1.032388138E1,1.065664571E1
1.275823172E2,-2.293322272E0,-3.560004160E0,6.025705419E0,7.364922433E0
1.275923422E2,-2.455348179E0,-5.638283527E0,3.023697540E0,6.852862368E0
1.276023672E2,-2.490759501E0,-7.173040811E0,2.251995467E0,7.920093494E0
1.276123922E2,-3.105733099E0,-8.198286926E0,3.357288210E0,9.387697840E0
1.276224172E2,-4.140450826E0,-8.079046996E0,4.575930398E0,1.016629099E1
1.276324422E2,-4.508733903E0,-6.861028122E0,4.939206212E0,9.581134917E0
1.276424672E2,-4.254736995E0,-5.471589350E0,4.243023852E0,8.126766166E0
1.276524922E2,-3.535742016E0,-4.370065137E0,3.110969573E0,6.424723542E0
1.276625172E2,-2.545485347E0,-3.565619241E0,1.560024272E0,4.650463628E0
1.276725422E2,-1.620086579E0,-2.845080889E0,1.681472111E-1,3.278328732E0
1.276825672E2,-7.484954245E-1,-2.205737559E0,-8.569708496E-1,2.481919140E0
1.276925922E2,9.246421382E-2,-1.864239700E0,-1.470365991E0,2.376113515E0
1.277026172E2,7.780293453E-1,-1.506205330E0,-1.149908168E0,2.048480645E0
1.277126422E2,1.163216577E0,-9.328910977E-1,-7.774063244E-1,1.681582349E0
1.277226672E2,1.051287713E0,2.597684026E-2,-5.045024443E-1,1.166363309E0
1.277326922E2,7.041373502E-1,1.130567333E0,-5.703596342E-1,1.448896826E0
1.277427172E2,2.401344026E-1,2.441026009E0,-7.881280714E-1,2.576318762E0
1.277527422E2,-2.381950273E-1,3.894280708E0,-1.544313681E0,4.196077197E0
1.277627672E2,-5.603823839E-1,4.941718760E0,-2.527602807E0,5.578833989E0
1.277727922E2,-7.212720309E-1,5.637718102E0,-2.435614411E0,6.183552077E0
1.277828172E2,-8.555251256E-1,6.506807891E0,-1.715446773E0,6.783305226E0
1.277928422E2,-9.991833204E-1,6.932757086E0,-8.169086516E-1,7.051866977E0
1.278028672E2,-8.528824764E-1,6.813456345E0,3.361947271E-1,6.874854382E0
1.278128922E2,-5.114932291E-1,6.912801708E0,8.458754656E-1,6.983119509E0
1.278229172E2,-4.460959227E-1,7.279785826E0,5.725155026E-1,7.315877066E0
1.278329422E2,-7.214198193E-1,7.760396547E0,3.781675029E-1,7.803025810E0
1.278429672E2,-8.788964465E-1,7.940513009E0,1.967626074E-1,7.991427991E0
1.278529922E2,-1.250410403E0,8.204858612E0,-2.138619125E-1,8.302347134E0
1.278630172E2,-1.858365587E0,8.499123248E0,-7.267469251E-1,8.730222204E0
1.278730422E2,-2.373417724E0,8.721660089E0,-1.166722421E0,9.113819595E0
1.278830672E2,-2.684290060E0,8.733575546E0,-1.028940532E0,9.194534983E0
1.278930922E2,-2.578275948E0,7.663612849E0,-5.140983830E-1,8.102022335E0
1.279031172E2,-2.140237488E0,5.606239032E0,5.519297221E-1,6.026206021E0
1.279131422E2,-1.564603812E0,3.597253262E0,2.801598655E0,4.820494907E0
1.279231672E2,-1.124148259E0,2.106101004E0,4.196943115E0,4.828426479E0
1.279331922E2,-8.449346486E-1,7.980689228E-1,3.504659094E0,3.692352087E0
1.279432172E2,-7.060255623E-1,-2.442867297E-1,1.138012007E0,1.361330022E0
1.279532422E2,-7.969559053E-1,-1.599115832E0,-5.341443924E-1,1.864837900E0
1.279632672E2,-7.736468571E-1,-3.049832255E0,-1.306650385E0,3.406954868E0
1.279732922E2,-3.184289856E-1,-4.299296871E0,-1.731483931E0,4.645792420E0
1.279833172E2,3.302467932E-1,-5.173528116E0,-1.667798982E0,5.445733152E0
1.279933422E2,6.747173770E-1,-5.935250162E0,-5.222780529E-1,5.996266537E0
1.280033672E2,7.154541975E-1,-6.738802603E0,1.127808031E0,6.869882546E0
1.280133922E2,8.482516278E-1,-7.048192817E0,2.280895330E0,7.456476133E0
1.280234172E2,9.178862652E-1,-6.183859738E0,2.514417921E0,6.738318331E0
1.280334422E2,7.002216160E-1,-4.266467094E0,1.934593399E0,4.736634184E0
1.280434672E2,3.203783011E-1,-2.345651489E0,9.032802129E-1,2.533897849E0
1.280534922E2,2.076258570E-1,-7.145192277E-1,2.178689363E-1,7.753148372E-1
1.280635214E2,2.726442638E-1,7.646760589E-1,1.541103121E-1,8.263258183E-1
1.280735464E2,7.095354997E-1,2.022498685E0,3.950102614E-1,2.179443659E0
1.280835714E2,1.024013668E0,2.817410696E0,5.401149112E-1,3.046002485E0
1.280935964E2,9.165101230E-1,3.279089887E0,4.368395611E-1,3.432673898E0
1.281036214E2,8.829542680E-1,3.804961565E0,1.342064631E-1,3.908369497E0
1.281136464E2,1.146737515E0,3.821665306E0,2.512738600E-2,3.990083210E0
1.281236714E2,1.390980683E0,3.065152545E0,1.611931175E-3,3.366005048E0
1.281336964E2,1.387608448E0,2.111390396E0,-1.436750056E-1,2.530626230E0
1.281437214E2,1.150914181E0,1.327051905E0,-4.625763001E-1,1.816493062E0
1.281537464E2,6.129387662E-1,6.755563062E-1,-7.557941383E-1,1.184607544E0
1.281637714E2,-2.094446334E-1,3.136095643E-2,-7.370351011E-1,7.668580731E-1
1.281737964E2,-9.662684664E-1,-3.809659803E-1,-3.357601328E-1,1.091578991E0
1.281838214E2,-1.387715159E0,-5.489956623E-1,2.109288029E-1,1.507196258E0
1.281938474E2,-1.575922852E0,-7.210189927E-1,6.415091389E-1,1.847954328E0
