"Time (s)";"Linear Acceleration x (m/s^2)";"Linear Acceleration y (m/s^2)";"Linear Acceleration z (m/s^2)";"Absolute acceleration (m/s^2)"
1.881837042E0;1.020604595E0;-9.299481940E-1;2.824467700E0;3.143891724E0
1.891821042E0;9.296081784E-1;2.917994499E-1;4.550266968E0;4.653412486E0
1.901806042E0;1.098034302E0;1.347913016E0;5.276419816E0;5.555461718E0
1.911790042E0;1.092709389E0;2.614751464E0;6.049042241E0;6.679958911E0
1.921774042E0;6.386051193E-1;4.355706714E0;7.339462509E0;8.558487448E0
1.931758042E0;-1.586158110E-1;6.000033218E0;9.285665554E0;1.105663341E1
1.941742667E0;-1.099810686E0;7.216233609E0;1.195060016E1;1.400358723E1
1.951726667E0;-2.201055401E0;8.575483207E0;1.484383755E1;1.728360698E1
1.961711667E0;-2.726620978E0;9.428729964E0;1.857832321E1;2.101165162E1
1.971695667E0;-2.741938929E0;9.370902171E0;2.155115290E1;2.365975967E1
1.981679667E0;-2.459120802E0;9.117626517E0;2.317866690E1;2.502856344E1
1.991663667E0;-2.013487687E0;9.155017122E0;2.393043406E1;2.570085885E1
2.001647667E0;-1.802462112E0;9.537954199E0;2.333112019E1;2.526979638E1
2.011632667E0;-2.133210450E0;9.987095790E0;2.189067030E1;2.415562286E1
2.021616667E0;-2.051104287E0;1.019230265E1;2.029937629E1;2.280690115E1
2.031600667E0;-1.364103518E0;9.800730994E0;1.876062302E1;2.121028247E1
2.041584667E0;-4.625818549E-1;8.695656937E0;1.755295898E1;1.959425427E1
2.051568667E0;1.571053290E-1;7.335716198E0;1.616880726E1;1.775578054E1
2.061552667E0;8.418117238E-1;5.619007012E0;1.350750085E1;1.465382087E1
2.071537667E0;1.041504005E0;3.868585703E0;9.824559567E0;1.061002623E1
2.081521667E0;6.638354163E-1;2.456100715E0;6.152198235E0;6.657525915E0
2.091505667E0;5.059646867E-1;8.808421075E-1;2.742369869E0;2.924461588E0
2.101489667E0;3.156658839E-1;-1.013592614E0;-5.871715486E-1;1.213171614E0
2.111473667E0;1.218150437E-1;-3.000684069E0;-3.316241925E0;4.473969635E0
2.121457667E0;5.615229199E-2;-4.904823999E0;-5.283061668E0;7.209104808E0
2.131441667E0;-9.139636606E-2;-6.567520700E0;-6.973156668E0;9.579436067E0
2.141426667E0;-2.713496903E-1;-7.630085499E0;-8.317186548E0;1.129014736E1
2.151410667E0;-7.316209814E-2;-8.510572681E0;-9.719037790E0;1.291878073E1
2.161394667E0;8.088219523E-2;-9.232427241E0;-1.081968317E1;1.422356490E1
2.171378667E0;-2.062137544E-2;-9.391307784E0;-1.161513955E1;1.493681874E1
2.181362667E0;-1.482535216E-1;-9.317328227E0;-1.215215602E1;1.531370238E1
2.191346667E0;-4.437419799E-1;-9.093662288E0;-1.266280506E1;1.559609672E1
2.201331667E0;-7.222559711E-1;-8.810693888E0;-1.301450807E1;1.573300355E1
2.211315667E0;-7.567808560E-1;-8.638150740E0;-1.313667277E1;1.574047449E1
2.221299667E0;-5.215315828E-1;-8.530594132E0;-1.298144557E1;1.554223152E1
2.231283667E0;-1.612360945E-1;-8.526449625E0;-1.261334463E1;1.522572833E1
2.241267667E0;2.094004869E-1;-8.568596941E0;-1.222038601E1;1.492657149E1
2.251251667E0;5.246209592E-1;-8.606034324E0;-1.197561455E1;1.475650358E1
2.261236667E0;7.514707071E-1;-8.684261298E0;-1.186007825E1;1.471878251E1
2.271220667E0;8.177614680E-1;-8.849455665E0;-1.176040661E1;1.474071786E1
2.281204667E0;5.640630600E-1;-9.014525487E0;-1.132683791E1;1.448713546E1
2.291188667E0;1.487902869E-1;-8.936796110E0;-1.083367672E1;1.404482163E1
2.301172667E0;-1.617790085E-1;-8.777324413E0;-1.040702878E1;1.361520637E1
2.311156667E0;-5.053809884E-1;-8.605098184E0;-9.834102223E0;1.307718208E1
2.321141667E0;-9.339503208E-1;-8.189433072E0;-9.306165308E0;1.243156426E1
2.331125667E0;-1.249285691E0;-7.652061090E0;-8.728984897E0;1.167518441E1
2.341109667E0;-1.494741279E0;-7.239763389E0;-8.004331275E0;1.089576728E1
2.351093667E0;-1.552764954E0;-6.812465826E0;-7.218282473E0;1.004611226E1
2.361077667E0;-1.240929143E0;-5.942337572E0;-6.325838320E0;8.767411899E0
2.371061667E0;-7.790812594E-1;-4.922631109E0;-4.645081909E0;6.812932598E0
2.381045667E0;-3.497006258E-1;-3.622083464E0;-3.191531925E0;4.840212307E0
2.391030667E0;-3.062062767E-1;-2.005471593E0;-1.422293108E0;2.477619074E0
2.401014667E0;-3.264859006E-1;-3.693218350E-2;1.213435827E0;1.257133062E0
2.410998667E0;-6.948866165E-1;1.852394410E0;3.905955843E0;4.378438479E0
2.420982667E0;-8.293230213E-1;3.518471972E0;6.931813345E0;7.817765534E0
2.430966667E0;1.542546652E-1;4.901724975E0;1.025047894E1;1.136323109E1
2.440950667E0;1.127252400E0;6.270599674E0;1.389385212E1;1.528496794E1
2.450935667E0;8.446548593E-1;7.968965560E0;1.807074981E1;1.976789955E1
2.460919667E0;-1.801942660E-1;9.951961040E0;2.068707242E1;2.295711140E1
2.470903667E0;-9.714628404E-1;1.165747573E1;2.285718231E1;2.567666769E1
2.480887667E0;-1.523225551E0;1.284745662E1;2.422583774E1;2.746395040E1
2.490871667E0;-1.261766719E0;1.327024189E1;2.441422099E1;2.781628231E1
2.500855667E0;-6.530740544E-1;1.304757758E1;2.376002515E1;2.711465621E1
2.510840667E0;-2.613448485E-1;1.315461437E1;2.217632784E1;2.578568783E1
2.520824667E0;1.629550298E-1;1.353883140E1;1.973765767E1;2.393536381E1
2.530808667E0;3.907145679E-1;1.402265575E1;1.703139319E1;2.206481104E1
2.540792667E0;5.304725602E-1;1.437054520E1;1.479351290E1;2.063109291E1
2.550776667E0;7.199552380E-1;1.411216142E1;1.253632979E1;1.888997089E1
2.560760667E0;1.044596890E0;1.321210653E1;1.043297873E1;1.686706812E1
2.570744667E0;1.284682249E0;1.187993305E1;8.400556149E0;1.460659308E1
2.580729667E0;1.302007988E0;1.023856465E1;6.420821076E0;1.215526118E1
2.590713667E0;1.129535737E0;8.382428611E0;4.603305307E0;9.629713399E0
2.600697667E0;8.470975336E-1;6.301868244E0;2.960254081E0;7.013859268E0
2.610681667E0;5.893486132E-1;4.117298191E0;1.403626456E0;4.389720197E0
2.620665667E0;5.267191594E-1;1.783968539E0;5.661449611E-2;1.860962660E0
2.630649667E0;7.473880349E-1;-8.020274878E-1;-1.244907296E0;1.658804130E0
2.640634667E0;1.161241826E0;-3.483394525E0;-2.757388442E0;4.591918011E0
2.650618667E0;1.512254274E0;-5.944899237E0;-4.216837682E0;7.443820253E0
2.660602667E0;1.813397429E0;-8.168069100E0;-5.764696822E0;1.016058524E1
2.670586667E0;2.011549042E0;-1.030098368E1;-7.552607553E0;1.293052494E1
2.680570667E0;1.748041199E0;-1.191846971E1;-9.374635618E0;1.526398904E1
2.690554667E0;1.318386916E0;-1.305333826E1;-1.069697467E1;1.692787792E1
2.700538667E0;8.167554545E-1;-1.372646271E1;-1.180106581E1;1.812037588E1
2.710523667E0;-1.542495489E-3;-1.402724465E1;-1.279234779E1;1.898440825E1
2.720507667E0;-1.204558292E0;-1.362638878E1;-1.311419958E1;1.895024176E1
2.730491667E0;-1.967320557E0;-1.306455205E1;-1.276899284E1;1.837389584E1
2.740475667E0;-2.503651735E0;-1.385650946E1;-1.192961334E1;1.845499392E1
2.750459667E0;-3.394644024E0;-1.437728120E1;-1.108691262E1;1.847023156E1
2.760443667E0;-3.940487160E0;-1.405499319E1;-1.133011118E1;1.847814093E1
2.770427667E0;-4.112454942E0;-1.352914023E1;-1.225487055E1;1.871180839E1
2.780412667E0;-4.064996601E0;-1.318461526E1;-1.247263958E1;1.859905952E1
